StationCode,SampleTime,SampleID,Category_Final,PlasticType_Final,Color_Final,Treatment,SampleDate,SampleTypeCode,MatrixName,MethodName,AnalyteName,LabSampleID,Length.mm,Width.mm,Raman.ID,Remove_Flag,ScreenSize,Volume.L
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,,Raman,,102,1.256,0.522,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,364,0.441,0.013,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,233,1.63,0.018,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,7,0.602,0.398,PVC lubricant,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,223,1.44,0.015,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,216,0.836,0.228,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,371,1.07,0.011,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,294,0.589,0.434,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,378,0.27,0.089,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,Nylon,clear,Secondary,2017-11-07,Field,Effluent,Raman,Nylon Fragment,11,0.581,0.3343,Nylon 12,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,79_2,0.442,0.316,PVC lubricant,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,84,0.361,0.054,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,126,1.144,0.022,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,272,1.389,0.028,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,189,0.479,0.019,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,177,0.351,0.289,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,dark blue,Secondary,2017-11-07,Field,Effluent,Raman,,89,1.725,0.02,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,14,0.186,0.091,PVC lubricant,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,white,Secondary,2017-11-07,Field,Effluent,Raman,,355,1.262,0.015,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,blue,Secondary,2017-11-07,Field,,Raman,,79_1,0.553,0.482,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Film,Polyethylene,blue,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Film,47,3.522,0.373,HDPE,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,249,0.159,0.022,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,168,0.787,0.946,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Film,92,1.573,0.599,PVC impact modifier,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,193,0.75,0.02,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,73,0.897,0.019,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,321,1.096,0.016,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,172,0.351,0.079,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,white,Secondary,2017-11-07,Field,Effluent,Raman,,204,0.797,0.398,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,228,2.819,0.896,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,317,1.885,0.589,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,Anthropogenic (unknown base),black,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (unknown base) Fiber,51,0.682,0.02,Amido Black 10B,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,76,0.263,0.133,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,99,0.825,0.021,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,50_2,1.165,0.032,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,258,0.8,0.019,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,145,30.3,0.153,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Film,Polyethylene,blue,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Film,2,0.358,0.151,Copper phthalocyanine + Calcium Stearate (composite),Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,342,0.958,0.011,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,54,0.167,0.106,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,85,1.986,0.019,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,17,0.202,0.161,"PE homopolymer, PVC lubricant",Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Sphere,Polyethylene,blue,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Sphere,129,0.594,0.588,HDPE,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,gray,Secondary,2017-11-07,Field,Effluent,Raman,,349_2,0.533,0.259,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,82,0.646,0.023,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,267,0.199,0.131,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,361,1.158,0.018,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,88,0.31,0.027,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,409,0.695,0.068,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,39,4.176,0.0038,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,366,0.523,0.288,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Foam,,white,Secondary,2017-11-07,Field,Effluent,Raman,,19,0.176,0.073,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,105,1.156,0.417,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,white,Secondary,2017-11-07,Field,Effluent,Raman,,155,0.572,0.244,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,gray,Secondary,2017-11-07,Field,Effluent,Raman,,58,0.509,0.239,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,36,0.404,0.3,"PVC additive, impact modifier",Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,101,0.08,0.077,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,130,0.745,0.022,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,268,2.448,0.019,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,gray,Secondary,2017-11-07,Field,Effluent,Raman,,198,0.636,0.185,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,Anthropogenic (cellulosic),blue,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (cellulosic) Fiber,61,1.226,0.027,Erionyl Blau + Lyocell (composite),Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Sphere,Polyethylene,pink,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Sphere,16,0.432,0.395,HDPE,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,111,2.592,0.03,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,259,0.347,0.057,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,23,0.828,0.657,"PVC additive, impact modifier",Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,Cotton,black,Secondary,2017-11-07,Field,Effluent,Raman,Cotton Fiber,167,1.232,0.018,Cotton,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,309,0.139,0.139,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,white,Secondary,2017-11-07,Field,Effluent,Raman,,13,0.465,0.44,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,53,0.998,0.619,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,197,,,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,white,Secondary,2017-11-07,Field,Effluent,Raman,,165,1.084,0.338,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,green,Secondary,2017-11-07,Field,Effluent,Raman,,62,0.3,0.282,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,58,0.218,0.06,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,96,0.546,0.023,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,115,0.243,0.13,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,Cotton,red,Secondary,2017-11-07,Field,Effluent,Raman,Cotton Fiber,179,1.009,0.022,cotton,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,Polyethylene,white,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,12,0.862,0.508,PVC lubricant,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,24,0.766,0.348,"PE wax, PVC lubricant",Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,149,0.821,0.291,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,163,0.575,0.284,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Cotton,white,Secondary,2017-11-07,Field,Effluent,Raman,Cotton Foam,303,0.364,0.33,Cotton,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Sphere,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Sphere,39,0.287,0.175,HDPE,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,white,Secondary,2017-11-07,Field,Effluent,Raman,,96,0.373,0.249,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,108,0.567,0.235,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,205,2.317,0.025,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,139,1.076,0.73,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,299,0.749,0.022,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,235,3.199,3.016,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,219,0.526,0.016,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,43,2.605,0.874,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Sphere,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Sphere,38,0.202,0.185,HDPE,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,265,1.961,0.016,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,white,Secondary,2017-11-07,Field,Effluent,Raman,,280,0.372,0.312,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Film,50_1,0.585,0.43,Oxidized PE wax,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,Unknown,clear,Secondary,2017-11-07,Field,Effluent,Raman,Unknown Fragment,9,0.724,0.239,DLC,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,320,1.282,0.395,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,270,1.265,0.017,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,Polyethylene,black,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,180,0.337,0.155,PVC impact modifier (clear parts),Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,white,Secondary,2017-11-07,Field,Effluent,Raman,,329,0.591,4.12,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,Polypropylene,black,Secondary,2017-11-07,Field,Effluent,Raman,Polypropylene Fiber,27,0.812,0.03,PP (HMW),Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,Anthropogenic (unknown base),clear,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (unknown base) Film,243,0.444,0.316,Octadecyl Vinyl Ether,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,Cellulose acetate,blue,Secondary,2017-11-07,Field,Effluent,Raman,Cellulose acetate Fiber,335,1.123,0.015,cellulose acetate sorbate  ,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,white,Secondary,2017-11-07,Field,Effluent,Raman,,152,0.81,0.615,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,254,0.599,0.02,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,40,0.951,0.396,PE,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,Inorganic natural material,clear,Secondary,2017-11-07,Field,Effluent,Raman,Inorganic natural material Fragment,101,0.512,0.346,Obsidian,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,Cellulose acetate,dark blue,Secondary,2017-11-07,Field,Effluent,Raman,Cellulose acetate Fiber,173,3.17,0.015,cellulose acetate sorbate + Amido Black 10B (composite),Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,42,0.192,0.111,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,red,Secondary,2017-11-07,Field,Effluent,Raman,,407,1.306,0.021,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,261,0.641,0.016,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,160,1.104,0.642,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,silver,Secondary,2017-11-07,Field,Effluent,Raman,,325,0.347,0.257,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,236,1.408,0.019,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,55,0.388,0.153,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,86,1.593,0.028,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,red,Secondary,2017-11-07,Field,Effluent,Raman,,307,1.557,0.02,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,gray,Secondary,2017-11-07,Field,Effluent,Raman,,410,0.527,0.071,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,42,0.995,0.676,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,353,0.139,0.034,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Polystyrene,white,Secondary,2017-11-07,Field,Effluent,Raman,Polystyrene Foam,286,1.363,0.835,p-(Styrene-co-allyl alcohol),Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,35,0.379,0.266,PVC heat stabilizer,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,399,0.66,0.3,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,244,0.59,0.016,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,119,2.086,0.67,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,17,2.076,0.623,PE,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,207,1.272,0.569,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,13,0.252,0.103,"Blends- Paraffin, PEs, Calcium Stearates",Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,391,1.331,0.01,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,63,2.82,1.86,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,dark blue,Secondary,2017-11-07,Field,Effluent,Raman,,87,0.509,0.033,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,283,0.15,0.011,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,279,0.772,0.016,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,3,0.152,0.116,Oxidized PE wax,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,Polyacrylamide,red,Secondary,2017-11-07,Field,Effluent,Raman,Polyacrylamide Fiber,18,4.323,0.018,Dextran Blue + polyacrylamide (composite),Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,red,Secondary,2017-11-07,Field,Effluent,Raman,,406,1.676,0.011,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,16,0.185,0.129,"PE homopolymer, PVC lubricant",Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,Anthropogenic (unknown base),dark blue,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (unknown base) Fiber,164_2,0.44,0.17,Azure Blue,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,194,1.735,0.012,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,231,0.854,0.366,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,Polyethylene,clear,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,5,0.466,0.477,HDPE,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,,black,Secondary,2017-11-07,Field,Effluent,Raman,,72,0.446,0.067,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,92,1.518,0.021,,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,88,1.331,0.512,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,192,0.668,0.47,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fragment,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,29,0.604,0.426,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,148,0.918,0.021,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-11-07,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,60,0.853,0.398,PVC lubricant,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Fiber,,black,Secondary,2017-11-07,Field,Effluent,Raman,,227,0.601,0.018,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,350,0.425,0.31,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,clear,Secondary,2017-11-07,Field,Effluent,Raman,,408,0.508,0.363,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,Polyethylene,blue,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,28,0.454,0.195,LDPE,Count,125,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-355,Film,,blue,Secondary,2017-11-07,Field,Effluent,Raman,,277,0.403,0.192,,Count,355,2263.296639
SFPUC,B,20171107MMP-Eff-SFPUC-125,Fragment,Polyethylene,blue,Secondary,2017-11-07,Field,Effluent,Raman,Polyethylene Fragment,23,0.26,0.256,PE  ,Count,125,2263.296639
