StationCode,Watershed,SampleID,SizeFraction_AW,SampleGross_AW,SampleType_AW,Number,LabSampleID,Length.mm,Width.mm,PlasticType_Final,Category_Final,Color_Final,Raman.ID,Remove_Flag
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8797,492,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8312,7,14.028,0.015,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8842,537,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8758,453,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9096,791,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8929,624,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9250,945,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8851,546,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8646,341,1.176,0.019,Cellulosic,Fiber,Clear,Cellulose  ,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9404,1099,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9353,1048,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8868,563,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9345,1040,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9099,794,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9139,834,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8657,352,0.473,0.014,Anthropogenic (cellulosic),Fiber,Red,"Cellulose, cyanoethylated",Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9182,877,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8892,587,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8833,528,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9619,1314,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9273,968,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8534,229,1.102,0.01,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9414,1109,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8764,459,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9420,1115,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9272,967,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8323,18,0.917,0.035,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9423,1118,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8822,517,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8918,613,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8457,152,1.687,0.009,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8888,583,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8571,266,0.483,0.018,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9592,1287,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9327,1022,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8420,115,1.914,0.013,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8762,457,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8846,541,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9203,898,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8413,108,4.538,0.016,Polyethylene,Film,Blue,5-Methylfurfural + LDPE (composite),Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8609,304,1.044,0.018,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9169,864,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8786,481,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9765,1460,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9570,1265,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8490,185,0.463,0.357,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8931,626,,,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9627,1322,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9350,1045,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9540,1235,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9355,1050,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9336,1031,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9409,1104,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9571,1266,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8405,100,1.718,0.044,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9261,956,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8557,252,0.235,1.41,Unknown,Film,Clear,DLC,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8894,589,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9665,1360,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9130,825,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8830,525,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9172,867,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8630,325,0.076,0.057,,Film,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9766,1461,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9464,1159,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9100,795,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8820,515,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9466,1161,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9022,717,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8828,523,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9587,1282,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9790,1485,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9294,989,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8677,372,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8563,258,1.124,0.02,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9512,1207,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8556,251,0.989,0.047,Polyacrylamide,Fiber,Clear,Polyacrylamide,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8355,50,2.544,0.025,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8465,160,1.82,0.015,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9596,1291,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9462,1157,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9025,720,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9056,751,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8662,357,0.126,0.048,,Fragment,White,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9128,823,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8942,637,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9127,822,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8928,623,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8717,412,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8546,241,0.825,0.303,Rubber,Fragment,Black,DLC,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9771,1466,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8685,380,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8584,279,0.268,0.117,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9396,1091,,,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8777,472,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9110,805,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9493,1188,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9490,1185,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9737,1432,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9656,1351,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8505,200,1.3,0.016,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8423,118,0.693,0.538,,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8957,652,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9621,1316,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9660,1355,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9743,1438,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8617,312,0.386,0.032,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9690,1385,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8916,611,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8861,556,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9343,1038,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9050,745,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9049,744,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8997,692,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8805,500,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8486,181,0.675,0.015,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8411,106,1.189,0.04,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8899,594,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9511,1206,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9759,1454,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9434,1129,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9089,784,,,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9559,1254,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8816,511,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8619,314,0.477,0.183,,Fragment,Silver,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9328,1023,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8943,638,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8555,250,2.729,0.024,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9804,1499,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9014,709,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9242,937,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9394,1089,,,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9275,970,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8826,521,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9407,1102,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8519,214,0.705,0.037,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9265,960,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9137,832,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9411,1106,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9140,835,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8589,284,0.363,0.286,,Fragment,Yellow,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9006,701,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8357,52,,0.026,Polyester,Fiber Bundle,Red,Polyester + Ethyl Red (composite),Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8477,172,0.898,0.019,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8478,173,1.047,0.012,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8443,138,1.117,0.034,Anthropogenic (unknown base),Fiber,Pink,Wofasol Genuine Navy Blue,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8331,26,51.51,0.051,,Fiber,Brown,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9227,922,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9544,1239,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9548,1243,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9315,1010,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9367,1062,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9126,821,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9668,1363,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9552,1247,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9387,1082,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9724,1419,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9313,1008,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9753,1448,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9204,899,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9324,1019,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9652,1347,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8513,208,0.381,0.261,,Fragment,Yellow,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8310,5,3.056,0.041,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,>1mm,Field,Field,8335,30,2.147,0.041,,Fiber,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9539,1234,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8889,584,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9632,1327,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8644,339,0.266,0.226,Polyester,Fiber Bundle,Blue,PET  ,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9198,893,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8587,282,0.463,0.012,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9484,1179,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8614,309,0.243,0.126,Acrylonitrile/PMMA blend,Fragment,Blue,Hostopen violet + Acrylonitrile/PMMA blend (composite),Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8749,444,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8863,558,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9382,1077,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8947,642,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8905,600,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8780,475,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9655,1350,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9793,1488,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9738,1433,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9307,1002,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9700,1395,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8618,313,0.329,0.127,,Fragment,Orange,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8501,196,0.371,0.199,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8637,332,0.232,0.2,,Fragment,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,9067,762,,,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8507,202,0.719,0.029,,Fiber,Red,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,8671,366,0.239,0.108,,Fragment,Yellow,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8746,441,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8741,436,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,500um-1mm,Field,Field,8909,604,,,,Fiber,Dark Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9470,1165,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9746,1441,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9296,991,,,,Fiber,Blue,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,125um-355um,Field,Field,9755,1450,,,Rubber,Fragment,Black,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8944,639,,,,Fiber,Clear,,Count
Line12AShell,Line 12A,20180108MMP-Storm-CB-Emery-125,355um-500um,Field,Field,8536,231,1.62,0.024,,Fiber,Blue,,Count
